frame,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_hip_x,r_hip_y,r_hip_z,l_hip_x,l_hip_y,l_hip_z
430,0.3980839252471924,0.4276157319545746,-0.17735655605793,0.3340112268924713,0.495509535074234,-0.2134605050086975,0.4032074809074402,0.5230756998062134,-0.42226341366767883,0.578429639339447,0.4328559339046478,-0.08865267783403397,0.6328247785568237,0.5021669864654541,-0.1019565761089325,0.5878541469573975,0.5124177932739258,-0.4060729146003723,0.41193920373916626,0.5612518787384033,-0.05507928133010864,0.5228925347328186,0.5609371066093445,0.0548887625336647
431,0.3959052562713623,0.42736759781837463,-0.11057382076978683,0.32529813051223755,0.4948226809501648,-0.11133433133363724,0.35124439001083374,0.5228162407875061,-0.2745441198348999,0.5763141512870789,0.43276453018188477,0.01963820308446884,0.6313521862030029,0.5025337934494019,0.04693910852074623,0.565897524356842,0.5164706707000732,-0.21037591993808746,0.41151949763298035,0.5615175366401672,-0.0821981206536293,0.5220365524291992,0.5607109665870667,0.08196354657411575
432,0.39460673928260803,0.42735233902931213,-0.1482984721660614,0.3217206597328186,0.4944286346435547,-0.17638739943504333,0.34176596999168396,0.5211665034294128,-0.38595056533813477,0.576301634311676,0.4327738881111145,-0.04710554704070091,0.6309263706207275,0.503099799156189,-0.0457288958132267,0.5651199817657471,0.5188483595848083,-0.3123038709163666,0.40863722562789917,0.5614367723464966,-0.07292870432138443,0.5209168195724487,0.560731053352356,0.07273700088262558
433,0.3928970694541931,0.42733484506607056,-0.09425093233585358,0.31592822074890137,0.4942391812801361,-0.13305449485778809,0.32020363211631775,0.5206270813941956,-0.38302332162857056,0.5737460851669312,0.43265873193740845,0.006867630407214165,0.6307078003883362,0.5036810040473938,0.01485504861921072,0.5565359592437744,0.5189042687416077,-0.2527831196784973,0.41196730732917786,0.5631423592567444,-0.07863406091928482,0.5225361585617065,0.5610642433166504,0.07842381298542023
434,0.3900843858718872,0.427325576543808,-0.14123067259788513,0.31432628631591797,0.4941028654575348,-0.19615237414836884,0.30510708689689636,0.5208896398544312,-0.4487822353839874,0.5720469951629639,0.4320053160190582,-0.02912449836730957,0.6301255226135254,0.5039806365966797,-0.04657280072569847,0.551372766494751,0.5185976028442383,-0.2989533543586731,0.4132923483848572,0.5633476972579956,-0.0745965912938118,0.5236554741859436,0.561202883720398,0.07434810698032379
435,0.38819795846939087,0.4275906980037689,-0.22046254575252533,0.3143594563007355,0.49230480194091797,-0.31157153844833374,0.29482516646385193,0.5206899046897888,-0.6285070776939392,0.5706484317779541,0.43202823400497437,-0.17020650207996368,0.6272497177124023,0.5059788227081299,-0.20379343628883362,0.5472118854522705,0.5202422142028809,-0.47985929250717163,0.4137629270553589,0.5644366145133972,-0.07151971757411957,0.523943305015564,0.5617340803146362,0.07120835781097412
436,0.386247843503952,0.4284559190273285,-0.2550329267978668,0.31344059109687805,0.491372674703598,-0.36167263984680176,0.29312145709991455,0.5208079814910889,-0.6942918300628662,0.5699072480201721,0.43266573548316956,-0.21008571982383728,0.622639000415802,0.5088562965393066,-0.23316654562950134,0.5440881252288818,0.5283726453781128,-0.500861644744873,0.41066688299179077,0.5652761459350586,-0.06381821632385254,0.5224204659461975,0.56368088722229,0.06359469890594482
437,0.38548600673675537,0.42888006567955017,-0.23540331423282623,0.30817747116088867,0.49035558104515076,-0.33983561396598816,0.28510215878486633,0.5206195116043091,-0.6679003238677979,0.5680967569351196,0.4327823221683502,-0.18724380433559418,0.6187025904655457,0.5096229314804077,-0.1977287232875824,0.5436848402023315,0.5339909791946411,-0.4637531638145447,0.4081844389438629,0.5658740997314453,-0.05199297145009041,0.5198934078216553,0.5651155710220337,0.05184292793273926
438,0.38435983657836914,0.42899614572525024,-0.2535035312175751,0.3070148527622223,0.49026957154273987,-0.3462645709514618,0.28730228543281555,0.5207663774490356,-0.6697426438331604,0.5678220987319946,0.4328058362007141,-0.22631217539310455,0.6179080009460449,0.5095513463020325,-0.21991196274757385,0.5442395806312561,0.5347591042518616,-0.4561961591243744,0.4045085906982422,0.5658899545669556,-0.03964510187506676,0.5176783800125122,0.5656441450119019,0.03954464569687843
439,0.3837684988975525,0.4289627969264984,-0.2519138753414154,0.3072509169578552,0.48977866768836975,-0.32948020100593567,0.28610900044441223,0.5205303430557251,-0.6546347141265869,0.5681559443473816,0.4326813817024231,-0.18680723011493683,0.6186079382896423,0.5092141628265381,-0.19351433217525482,0.5463248491287231,0.5333442687988281,-0.44673246145248413,0.4016437530517578,0.5658979415893555,-0.04000464826822281,0.5151522755622864,0.5661838054656982,0.03983442112803459
440,0.3833827078342438,0.42895954847335815,-0.19535334408283234,0.3076712191104889,0.48850345611572266,-0.28820180892944336,0.28519371151924133,0.5203826427459717,-0.63411945104599,0.5684662461280823,0.43263477087020874,-0.16535142064094543,0.6189621686935425,0.5086544752120972,-0.17845416069030762,0.5503888726234436,0.5321290493011475,-0.43846675753593445,0.40312856435775757,0.565987229347229,-0.03783175349235535,0.5163132548332214,0.5660992860794067,0.03772663697600365
441,0.3837983012199402,0.42894768714904785,-0.09154462814331055,0.30799242854118347,0.4873402714729309,-0.2158179134130478,0.2881452441215515,0.5158299207687378,-0.5689771771430969,0.5679797530174255,0.43240419030189514,0.03519898280501366,0.6194645762443542,0.5071102380752563,0.039549704641103745,0.5520589351654053,0.5312758684158325,-0.22148221731185913,0.4037950336933136,0.566085696220398,-0.0793452262878418,0.5171801447868347,0.5657955408096313,0.07919211685657501
442,0.38398781418800354,0.4286918640136719,-0.07494669407606125,0.31148532032966614,0.48779869079589844,-0.1396896094083786,0.28941699862480164,0.5164648294448853,-0.39396968483924866,0.5675542950630188,0.43060749769210815,0.08399510383605957,0.6198247075080872,0.5029559135437012,0.08564742654561996,0.5574707388877869,0.5304644703865051,-0.18689420819282532,0.40451741218566895,0.5660873055458069,-0.10854898393154144,0.5175749063491821,0.5650083422660828,0.1084248423576355
443,0.38434991240501404,0.4285312294960022,-0.08411348611116409,0.3156913220882416,0.48805031180381775,-0.11363925039768219,0.29393067955970764,0.5129842758178711,-0.3155879080295563,0.5677560567855835,0.42868226766586304,0.07725346088409424,0.6212705969810486,0.4992585778236389,0.06576846539974213,0.5668113231658936,0.5253869891166687,-0.22597810626029968,0.4083433747291565,0.5667864084243774,-0.12456335127353668,0.5176812410354614,0.5631237626075745,0.1245756670832634
444,0.38451507687568665,0.42841219902038574,-0.09322439134120941,0.31780773401260376,0.48851680755615234,-0.11505565792322159,0.2957385778427124,0.5115119218826294,-0.30645278096199036,0.5678309798240662,0.4275844097137451,0.06602423638105392,0.6219639778137207,0.4972689747810364,0.054516155272722244,0.5719451308250427,0.5226887464523315,-0.23821480572223663,0.410702645778656,0.5671675801277161,-0.12397556006908417,0.5181549787521362,0.5619446039199829,0.12396147847175598
445,0.384691059589386,0.4278310239315033,-0.11292272061109543,0.3184042274951935,0.48856574296951294,-0.16015297174453735,0.33810457587242126,0.5108365416526794,-0.38747265934944153,0.56796795129776,0.42663487792015076,0.05809539556503296,0.6234965324401855,0.49141812324523926,0.09274857491254807,0.5816373229026794,0.512665867805481,-0.1901930272579193,0.41007906198501587,0.56037837266922,-0.10944226384162903,0.5184840559959412,0.5555889010429382,0.10938774794340134
446,0.3847225308418274,0.4277186989784241,-0.1626422256231308,0.3207496404647827,0.4901164174079895,-0.19309113919734955,0.36792564392089844,0.5111221075057983,-0.41860008239746094,0.5684300661087036,0.4262341856956482,0.03467226400971413,0.624867856502533,0.48818033933639526,0.05560833960771561,0.5869011282920837,0.508986234664917,-0.24623775482177734,0.4124795198440552,0.556756317615509,-0.1084231361746788,0.5201418995857239,0.5504364967346191,0.10849037021398544
447,0.3855443298816681,0.4277525842189789,-0.17267261445522308,0.3266165852546692,0.49655675888061523,-0.1952558308839798,0.40224286913871765,0.5143553018569946,-0.37240222096443176,0.5684995651245117,0.42590680718421936,0.06693259626626968,0.630350649356842,0.4863143563270569,0.09783807396888733,0.589618444442749,0.5089014768600464,-0.2144574224948883,0.42343443632125854,0.5575990080833435,-0.12241042405366898,0.5259988903999329,0.5495643019676208,0.12260767817497253
448,0.3886856436729431,0.42792123556137085,-0.17581497132778168,0.33990445733070374,0.503778874874115,-0.18012629449367523,0.4350084066390991,0.5260633230209351,-0.2897900342941284,0.569507896900177,0.42524608969688416,0.06032465398311615,0.6305711269378662,0.48626643419265747,0.07012058049440384,0.5883012413978577,0.509900689125061,-0.24179600179195404,0.4291483461856842,0.556406557559967,-0.11873821914196014,0.530213475227356,0.5478726029396057,0.11900565028190613
449,0.3949598968029022,0.4280196726322174,-0.1961948573589325,0.35524144768714905,0.5065774321556091,-0.18448539078235626,0.4518585205078125,0.5320467352867126,-0.3068610429763794,0.5718461275100708,0.4243744909763336,0.06105779483914375,0.6319987177848816,0.48474612832069397,0.09550242871046066,0.5892278552055359,0.510727047920227,-0.1985551416873932,0.43842989206314087,0.5548107028007507,-0.12213993817567825,0.5360081791877747,0.5464968681335449,0.12249688804149628
450,0.39746665954589844,0.42750224471092224,-0.189421609044075,0.3578369915485382,0.5063895583152771,-0.18621069192886353,0.4513920247554779,0.5334854125976562,-0.2932471036911011,0.572855532169342,0.4230268597602844,0.06226585805416107,0.6323122382164001,0.48396676778793335,0.10716598480939865,0.5880930423736572,0.5113745331764221,-0.15001673996448517,0.4427078664302826,0.5546128153800964,-0.11857110261917114,0.5393404960632324,0.5461652278900146,0.1189165785908699
451,0.4002976715564728,0.4275891184806824,-0.18350037932395935,0.3696978688240051,0.5084452033042908,-0.18426036834716797,0.45929154753685,0.536125898361206,-0.28375551104545593,0.5735181570053101,0.4222505986690521,0.06534282863140106,0.6327758431434631,0.48396268486976624,0.09564349055290222,0.5889350175857544,0.5119715929031372,-0.16499288380146027,0.443665087223053,0.5545964241027832,-0.1219979077577591,0.5423903465270996,0.5469775795936584,0.12239167094230652
452,0.403866708278656,0.4275715947151184,-0.2717301547527313,0.3810918629169464,0.5077746510505676,-0.25201213359832764,0.47139135003089905,0.5371323227882385,-0.32507288455963135,0.5762293934822083,0.4218859076499939,-0.026034638285636902,0.6326600313186646,0.4845774173736572,0.07722221314907074,0.5898171663284302,0.5190383195877075,-0.16986870765686035,0.4471479654312134,0.5533955097198486,-0.1202005073428154,0.5440585017204285,0.5469130277633667,0.12056687474250793
453,0.4076477885246277,0.42787614464759827,-0.26051127910614014,0.3944176435470581,0.5100671052932739,-0.25844937562942505,0.4922618865966797,0.5380011796951294,-0.33825039863586426,0.5787755846977234,0.4220364987850189,-0.02325867861509323,0.6345995664596558,0.4850888252258301,0.050053901970386505,0.6028679609298706,0.5199618339538574,-0.18431095778942108,0.45033344626426697,0.553873598575592,-0.10912355780601501,0.5487561225891113,0.5473006963729858,0.10955674201250076
454,0.40953949093818665,0.42825382947921753,-0.2884851098060608,0.3988596498966217,0.5113354921340942,-0.29130101203918457,0.5033248662948608,0.5406049489974976,-0.37799564003944397,0.5821905136108398,0.4222757816314697,-0.08010078221559525,0.6361323595046997,0.4886568486690521,-0.02052425593137741,0.5978046655654907,0.5269955396652222,-0.23014074563980103,0.4526534676551819,0.5548723936080933,-0.08797961473464966,0.5549226403236389,0.5484148263931274,0.08818839490413666
455,0.41184094548225403,0.42771396040916443,-0.30759939551353455,0.3961978852748871,0.5110659003257751,-0.27822962403297424,0.48531341552734375,0.5396733283996582,-0.38079866766929626,0.5862197279930115,0.4225165843963623,-0.13072119653224945,0.6359571814537048,0.4940142035484314,-0.053669895976781845,0.5840449929237366,0.5299859046936035,-0.2539921998977661,0.45270881056785583,0.5550259351730347,-0.07458630949258804,0.5610719919204712,0.5493952035903931,0.0747264176607132
456,0.4116469919681549,0.4273180067539215,-0.2775501012802124,0.3962392508983612,0.5098621249198914,-0.26657530665397644,0.48193398118019104,0.5391119718551636,-0.3753799796104431,0.5878699421882629,0.4229981303215027,-0.08533649146556854,0.6359119415283203,0.4971183240413666,-0.034677959978580475,0.5782759189605713,0.5311906933784485,-0.24704894423484802,0.4532645344734192,0.5569895505905151,-0.061002492904663086,0.5655736923217773,0.5508458614349365,0.061171941459178925
457,0.41385617852211,0.4264301657676697,-0.3788197338581085,0.39787134528160095,0.5094925761222839,-0.35840103030204773,0.4802606701850891,0.5400768518447876,-0.46178948879241943,0.590478241443634,0.42311105132102966,-0.16639243066310883,0.6372788548469543,0.49890437722206116,-0.09178449958562851,0.5561128258705139,0.5337930917739868,-0.2777479290962219,0.45249006152153015,0.5570110082626343,-0.0686478391289711,0.5640514492988586,0.5514105558395386,0.06856699287891388
458,0.41728729009628296,0.42644086480140686,-0.4063531756401062,0.3993169069290161,0.5109265446662903,-0.3686908185482025,0.47970885038375854,0.5433984994888306,-0.44953107833862305,0.5948355197906494,0.42393097281455994,-0.21449129283428192,0.6368337273597717,0.5040438175201416,-0.15149112045764923,0.5273284316062927,0.5356692671775818,-0.31892621517181396,0.451469749212265,0.5570127367973328,-0.07184571027755737,0.5615923404693604,0.551226019859314,0.07212161272764206
459,0.41882431507110596,0.42647042870521545,-0.34195980429649353,0.3967030346393585,0.5118304491043091,-0.32096344232559204,0.4813998341560364,0.5496328473091125,-0.40915268659591675,0.5970343351364136,0.42431560158729553,-0.1436104029417038,0.6344728469848633,0.5083522200584412,-0.09848273545503616,0.5121073722839355,0.5363420248031616,-0.28782811760902405,0.4511987566947937,0.557625949382782,-0.0859769731760025,0.5574912428855896,0.551072359085083,0.0861586406826973
460,0.4198283851146698,0.4263893663883209,-0.3231232464313507,0.3906695544719696,0.5036265254020691,-0.3204798698425293,0.4354199767112732,0.5503782033920288,-0.40559637546539307,0.5985122919082642,0.4249759614467621,-0.16112321615219116,0.6253564953804016,0.5081226825714111,-0.13200116157531738,0.4970487356185913,0.5360804200172424,-0.3287038505077362,0.4478386342525482,0.5609897971153259,-0.0869024246931076,0.5490723252296448,0.553059995174408,0.0870649516582489
461,0.42204758524894714,0.42565470933914185,-0.31599631905555725,0.3837554454803467,0.4958561062812805,-0.28994354605674744,0.4019305408000946,0.5509696006774902,-0.4080556631088257,0.6021499037742615,0.426445871591568,-0.1959184855222702,0.6126044392585754,0.508771538734436,-0.1859971582889557,0.4777829945087433,0.5358821153640747,-0.40521323680877686,0.44243404269218445,0.5624072551727295,-0.08516252785921097,0.5459098815917969,0.5560204982757568,0.0852430909872055
462,0.42283692955970764,0.42543649673461914,-0.3134939968585968,0.37838199734687805,0.4905376434326172,-0.2737676501274109,0.4025909900665283,0.5504175424575806,-0.40614044666290283,0.6010045409202576,0.42676758766174316,-0.23727582395076752,0.607951283454895,0.5077794194221497,-0.21166777610778809,0.47618532180786133,0.535201907157898,-0.4125799536705017,0.43957722187042236,0.5625066757202148,-0.057880792766809464,0.5434368252754211,0.5566030740737915,0.05778690427541733
463,0.42238765954971313,0.4245842397212982,-0.32656967639923096,0.3735620677471161,0.4926307201385498,-0.2742198705673218,0.39619648456573486,0.5602800846099854,-0.405889630317688,0.6008412837982178,0.4272223114967346,-0.23892933130264282,0.6020521521568298,0.512878954410553,-0.21869254112243652,0.4568327069282532,0.5349148511886597,-0.3976486623287201,0.43654966354370117,0.5624390840530396,-0.06387397646903992,0.5404064059257507,0.5570043325424194,0.06385233998298645
464,0.4237446188926697,0.4224502444267273,-0.2918636202812195,0.37150174379348755,0.4884677827358246,-0.2541370987892151,0.37411630153656006,0.551774263381958,-0.3758992850780487,0.6015087962150574,0.4272061884403229,-0.21288073062896729,0.597122848033905,0.5124994516372681,-0.18208694458007812,0.4525209963321686,0.5341230034828186,-0.3278893232345581,0.4368700385093689,0.5612450838088989,-0.06738273054361343,0.5405009984970093,0.5557599067687988,0.06747327744960785
465,0.42360296845436096,0.4226197600364685,-0.2401760071516037,0.3707429766654968,0.4876084327697754,-0.22187422215938568,0.3689350485801697,0.5467962026596069,-0.33943095803260803,0.6011746525764465,0.42853397130966187,-0.10605596005916595,0.5961002111434937,0.5134185552597046,-0.11324498057365417,0.4484533667564392,0.5318275690078735,-0.27953630685806274,0.4368916451931,0.5597373247146606,-0.09853897988796234,0.5386706590652466,0.5557264685630798,0.09857441484928131
466,0.4232345223426819,0.4226582944393158,-0.1390305608510971,0.3648201525211334,0.4861423075199127,-0.14405648410320282,0.3788968324661255,0.5394966006278992,-0.24413780868053436,0.6007223129272461,0.4291878342628479,0.02368111163377762,0.5993777513504028,0.5138495564460754,0.017275936901569366,0.4605344235897064,0.5262569785118103,-0.16029517352581024,0.43603193759918213,0.559707760810852,-0.10534650832414627,0.5365994572639465,0.5558109283447266,0.1054384782910347
467,0.42290741205215454,0.4228695333003998,-0.14344385266304016,0.3591822385787964,0.4870898127555847,-0.12873688340187073,0.38728591799736023,0.5338450074195862,-0.24682004749774933,0.6004990339279175,0.42914003133773804,-0.027931664139032364,0.6103895306587219,0.5141960382461548,-0.026985306292772293,0.4866490662097931,0.5203589797019958,-0.23041212558746338,0.436798632144928,0.5597752332687378,-0.09555227309465408,0.5376836061477661,0.5547648072242737,0.09563551843166351
468,0.42254897952079773,0.4229245185852051,-0.14832803606987,0.35683268308639526,0.48817363381385803,-0.11824660748243332,0.3915930986404419,0.5322486758232117,-0.22117213904857635,0.6004094481468201,0.42910870909690857,-0.04667733982205391,0.6169315576553345,0.5144766569137573,-0.044196031987667084,0.49709269404411316,0.5184658765792847,-0.25047147274017334,0.4380224049091339,0.5598037838935852,-0.08537466078996658,0.5394933819770813,0.5538642406463623,0.08544979989528656
469,0.42000994086265564,0.42506852746009827,-0.17000752687454224,0.355209618806839,0.4927899241447449,-0.15736860036849976,0.40069380402565,0.5293881893157959,-0.27165260910987854,0.5996478796005249,0.42930594086647034,-0.123912014067173,0.6246576309204102,0.5141638517379761,-0.10013436526060104,0.49671873450279236,0.5194714665412903,-0.28821858763694763,0.4382665753364563,0.5606238842010498,-0.07661684602499008,0.539566159248352,0.553350567817688,0.07652943581342697
470,0.41921254992485046,0.4255405366420746,-0.1866338551044464,0.3517269492149353,0.49280494451522827,-0.15004216134548187,0.399948388338089,0.5271017551422119,-0.26213207840919495,0.5989991426467896,0.4291211664676666,-0.11909610033035278,0.6340901851654053,0.5139101147651672,-0.0978383719921112,0.5040560960769653,0.5203505754470825,-0.281332790851593,0.43828704953193665,0.5599941611289978,-0.07132377475500107,0.5408675074577332,0.5529426336288452,0.07122339308261871
471,0.41764968633651733,0.4260793626308441,-0.22330403327941895,0.34601181745529175,0.4928177297115326,-0.16083979606628418,0.40011563897132874,0.5287055969238281,-0.261861115694046,0.5988117456436157,0.4295976758003235,-0.16286268830299377,0.642072319984436,0.5136774182319641,-0.14112627506256104,0.5276066660881042,0.5211676955223083,-0.3618609607219696,0.4381324052810669,0.5597255825996399,-0.06239783391356468,0.5422003269195557,0.5528680086135864,0.06241849437355995
472,0.41645267605781555,0.4262157380580902,-0.2177586704492569,0.34338536858558655,0.49287286400794983,-0.15859301388263702,0.39778459072113037,0.5353773236274719,-0.26158320903778076,0.5980013012886047,0.4295613765716553,-0.13094712793827057,0.6473151445388794,0.5085779428482056,-0.08583223074674606,0.549092710018158,0.5273941159248352,-0.31174352765083313,0.4381536841392517,0.5597597360610962,-0.06993735581636429,0.5403962731361389,0.5528897047042847,0.06993627548217773
473,0.41434425115585327,0.4262574315071106,-0.17819233238697052,0.34289905428886414,0.4902802109718323,-0.13969863951206207,0.3747856020927429,0.5352341532707214,-0.26048165559768677,0.5963780879974365,0.42954182624816895,-0.023212125524878502,0.6515429019927979,0.5011842846870422,0.04414713755249977,0.5869441628456116,0.5289864540100098,-0.18429309129714966,0.4379570484161377,0.5600852966308594,-0.08754338324069977,0.5377691388130188,0.5528165102005005,0.08747750520706177
474,0.4129438102245331,0.42629122734069824,-0.18561992049217224,0.3431665897369385,0.4894642233848572,-0.1438780426979065,0.37059393525123596,0.5352071523666382,-0.26391345262527466,0.5952198505401611,0.42951709032058716,-0.040390852838754654,0.652921736240387,0.49882692098617554,0.024905581027269363,0.5916512608528137,0.5296939611434937,-0.2008349597454071,0.43797481060028076,0.5602625012397766,-0.08843160420656204,0.5367355346679688,0.5526841282844543,0.08832664787769318
475,0.40944844484329224,0.42665648460388184,-0.08719634264707565,0.34130629897117615,0.4886413514614105,-0.08348909765481949,0.35549217462539673,0.5277726650238037,-0.2608485817909241,0.595134973526001,0.42950239777565,0.04926067963242531,0.6552424430847168,0.498068243265152,0.09447343647480011,0.6196248531341553,0.5293843150138855,-0.1550806611776352,0.4389813244342804,0.5616951584815979,-0.08853400498628616,0.539491593837738,0.5535073280334473,0.0885087102651596
476,0.4059048593044281,0.42703208327293396,-0.2777020335197449,0.3380911350250244,0.48887649178504944,-0.37273991107940674,0.3402998745441437,0.5196148157119751,-0.7199016809463501,0.5951274037361145,0.42974671721458435,-0.18809540569782257,0.6572862267494202,0.49663621187210083,-0.23613493144512177,0.6553114056587219,0.5263053178787231,-0.6065687537193298,0.4388565421104431,0.5616229772567749,-0.07373917102813721,0.5416438579559326,0.553456723690033,0.07375193387269974
477,0.40642157196998596,0.42701196670532227,-0.17380566895008087,0.339532732963562,0.48637619614601135,-0.2601906359195709,0.3200259804725647,0.5136016607284546,-0.5308828353881836,0.594021737575531,0.42868828773498535,-0.10007205605506897,0.6557537913322449,0.48739463090896606,-0.1303420215845108,0.6647186875343323,0.5207454562187195,-0.4391724765300751,0.4431283175945282,0.5611772537231445,-0.0687682256102562,0.5462011694908142,0.5524789094924927,0.06884884834289551
478,0.4063863456249237,0.42695897817611694,-0.12972941994667053,0.33432093262672424,0.4830090403556824,-0.10519836097955704,0.2931317985057831,0.5142948031425476,-0.2378474324941635,0.5914587378501892,0.4277605414390564,0.02210419252514839,0.6399369239807129,0.4810253083705902,0.042504023760557175,0.6603284478187561,0.5113658308982849,-0.29175981879234314,0.4436597526073456,0.5617387890815735,-0.08728206157684326,0.5460098385810852,0.5524814128875732,0.08746805042028427
479,0.40623992681503296,0.42685022950172424,-0.10893989354372025,0.3300741910934448,0.47626248002052307,-0.13235042989253998,0.2907382547855377,0.5120965242385864,-0.3214620053768158,0.591501772403717,0.42805609107017517,0.043808773159980774,0.6502262949943542,0.48515599966049194,0.019867807626724243,0.6528856754302979,0.5141287446022034,-0.3092535138130188,0.4442555606365204,0.5613009929656982,-0.09295283257961273,0.5462033152580261,0.5524020195007324,0.09311286360025406
480,0.4060594439506531,0.4267304837703705,-0.11792036890983582,0.3277187943458557,0.4747154712677002,-0.13349618017673492,0.29001665115356445,0.5117971301078796,-0.33273041248321533,0.5918136835098267,0.42858633399009705,0.014154607430100441,0.6537679433822632,0.48789486289024353,-0.0010571357561275363,0.6534419655799866,0.5153557062149048,-0.32191482186317444,0.44475844502449036,0.561181902885437,-0.09234973043203354,0.5470078587532043,0.5522774457931519,0.09250172227621078
481,0.40572479367256165,0.42655500769615173,-0.0851733386516571,0.3213370144367218,0.4701818823814392,-0.11414877325296402,0.29235121607780457,0.5057796239852905,-0.32556915283203125,0.5916022062301636,0.4285913407802582,0.08988012373447418,0.6526196599006653,0.488084077835083,0.09727022051811218,0.6402575373649597,0.5120142698287964,-0.22850733995437622,0.4449666440486908,0.5610569715499878,-0.09742779284715652,0.5464085340499878,0.5522968769073486,0.09750243276357651
482,0.4050041139125824,0.4264817237854004,-0.14591270685195923,0.3132077157497406,0.4673212468624115,-0.20682621002197266,0.2872016727924347,0.5044938325881958,-0.44241955876350403,0.5909902453422546,0.4285551607608795,0.035902876406908035,0.6550096273422241,0.4887537956237793,0.06988281011581421,0.6194480657577515,0.513330340385437,-0.20029203593730927,0.44488534331321716,0.5610639452934265,-0.10664044320583344,0.546180248260498,0.5528868436813354,0.10654772818088531
483,0.40475574135780334,0.42631953954696655,-0.17453518509864807,0.30801624059677124,0.46779170632362366,-0.2697471082210541,0.2799408435821533,0.5002956390380859,-0.5598270297050476,0.5907895565032959,0.4285232424736023,0.018570780754089355,0.661742627620697,0.49358588457107544,0.03995753452181816,0.599474310874939,0.5135378241539001,-0.22657524049282074,0.44695279002189636,0.5612987279891968,-0.10867678374052048,0.5466445684432983,0.5531759262084961,0.10856344550848007
484,0.4048060476779938,0.4260098338127136,-0.2115904539823532,0.305687814950943,0.46774396300315857,-0.29096654057502747,0.2805950939655304,0.5001407861709595,-0.568205714225769,0.5904583930969238,0.42850708961486816,-0.015821121633052826,0.6631197333335876,0.49808651208877563,-0.010838763788342476,0.5843086242675781,0.5158488154411316,-0.2845108211040497,0.4478251039981842,0.5618897676467896,-0.1107097938656807,0.5468750596046448,0.5540485382080078,0.11063409596681595
485,0.4050160348415375,0.42547860741615295,-0.22985976934432983,0.30386999249458313,0.4674980044364929,-0.26406481862068176,0.2836598753929138,0.5016123056411743,-0.3756316006183624,0.590355396270752,0.4285101890563965,-0.0925423726439476,0.6614577770233154,0.5022307634353638,-0.03826029598712921,0.5568190217018127,0.52535080909729,-0.24542652070522308,0.44859835505485535,0.5625129342079163,-0.09664361923933029,0.5469281673431396,0.5548087358474731,0.09631811082363129
486,0.40505269169807434,0.42517781257629395,-0.22034841775894165,0.30286315083503723,0.4677247405052185,-0.19576136767864227,0.2838548719882965,0.5021225214004517,-0.2978006899356842,0.5902688503265381,0.4285151958465576,-0.0770021453499794,0.6604283452033997,0.503944456577301,-0.02722041867673397,0.553313672542572,0.5281144976615906,-0.21936766803264618,0.4495628774166107,0.562777578830719,-0.09662453085184097,0.5469858646392822,0.5550374984741211,0.09627417474985123
487,0.4051421284675598,0.4250369966030121,-0.20817358791828156,0.30310434103012085,0.46755415201187134,-0.14971627295017242,0.2888535261154175,0.5051210522651672,-0.2538665235042572,0.5902940034866333,0.4286364018917084,-0.08589033037424088,0.6601895093917847,0.5052301287651062,-0.02444194070994854,0.5481871962547302,0.534220278263092,-0.20187637209892273,0.4465045630931854,0.5637748837471008,-0.08705335110425949,0.5448610782623291,0.5557858943939209,0.08665633946657181
488,0.40517669916152954,0.4249665141105652,-0.1911308914422989,0.3005462884902954,0.4681096076965332,-0.15524016320705414,0.30174216628074646,0.5061272382736206,-0.2939892113208771,0.5903385877609253,0.42867016792297363,-0.041122131049633026,0.6598061323165894,0.5045653581619263,0.03028966672718525,0.5599819421768188,0.5360708832740784,-0.16893216967582703,0.4426950216293335,0.5638240575790405,-0.08930851519107819,0.5428932905197144,0.5559141635894775,0.08896119892597198
489,0.40523019433021545,0.4250858426094055,-0.21693827211856842,0.29663047194480896,0.46849679946899414,-0.17522363364696503,0.3161924481391907,0.5061985850334167,-0.304264634847641,0.5904337763786316,0.42904967069625854,-0.058437544852495193,0.6592886447906494,0.5050724148750305,0.02192257158458233,0.5576964616775513,0.5396798253059387,-0.18684141337871552,0.4369273781776428,0.5638328790664673,-0.0921797975897789,0.5392810702323914,0.5560837984085083,0.09186007082462311
490,0.406289666891098,0.42495569586753845,-0.21823391318321228,0.2973977327346802,0.46859169006347656,-0.170363649725914,0.3300381898880005,0.5051738619804382,-0.26581722497940063,0.5908066630363464,0.42912253737449646,-0.09478632360696793,0.6589463353157043,0.5053562521934509,-0.015972886234521866,0.5563207268714905,0.5423223972320557,-0.195997953414917,0.43733978271484375,0.5638120770454407,-0.08763088285923004,0.5395189523696899,0.5563561916351318,0.08737437427043915
491,0.4063352942466736,0.42460793256759644,-0.2510963976383209,0.29630333185195923,0.4714840352535248,-0.2275644689798355,0.34718072414398193,0.5027117729187012,-0.3111238181591034,0.5915650129318237,0.42923179268836975,-0.12314588576555252,0.6587191820144653,0.5053929686546326,-0.03849083185195923,0.5573976039886475,0.5433529615402222,-0.19258588552474976,0.4352969229221344,0.5624698400497437,-0.0797526016831398,0.5388042330741882,0.556215226650238,0.07951592653989792
